online_order,booking,votes,location,rest_type,cost,types,rating_binary
1,0,92,32,78,100,2,1
1,0,63,32,81,650,2,0
1,0,242,46,27,800,2,1
0,0,723,44,41,300,2,1
0,0,11,0,92,300,2,0
1,1,2511,3,73,900,2,1
1,1,1519,43,19,900,2,1
0,1,3919,45,76,1000,2,1
0,1,4449,45,8,1000,2,1
0,1,2161,45,60,1000,2,1
0,1,1745,44,73,1400,2,1
0,0,4655,46,64,2000,2,1
0,1,171,0,8,1100,2,1
0,0,14723,45,22,900,2,1
0,1,1390,45,60,1400,2,1
0,0,3849,45,19,800,2,1
1,1,1810,45,29,900,2,1
0,0,2737,45,19,1300,2,1
0,0,1227,44,19,800,2,1
0,1,688,45,27,1400,2,1
0,0,2307,45,27,800,2,1
0,0,1162,45,27,650,2,1
0,1,2254,45,27,1100,2,1
0,0,1228,45,78,400,2,1
0,0,1161,44,27,650,2,1
0,0,339,32,27,550,2,1
1,1,469,44,19,800,2,1
0,1,553,45,19,900,2,1
0,1,170,44,27,800,2,1
0,0,996,45,78,350,2,1
0,1,329,45,27,1200,2,1
0,0,206,0,27,600,2,1
0,0,45,45,78,150,2,1
0,0,318,0,65,300,2,1
0,0,71,0,78,300,2,1
0,0,53,0,78,300,2,1
1,1,67,0,27,600,2,1
0,0,5,0,78,100,2,0
0,0,4,0,78,150,2,0
1,0,0,90,78,250,2,1
0,0,127,0,78,200,2,1
0,0,30,90,78,400,2,0
0,0,290,48,43,500,2,1
1,0,16,0,78,300,2,1
0,0,34,90,65,300,2,1
0,0,374,0,27,500,2,1
0,0,147,45,40,200,2,1
0,0,0,90,92,500,2,1
0,0,43,0,78,400,2,0
0,0,13,0,78,300,2,0
0,0,0,45,39,500,2,1
0,0,4,3,53,200,2,0
1,0,0,0,19,200,2,1
1,0,12,0,14,150,2,0
1,0,0,44,39,600,2,1
1,0,31,0,78,500,2,0
0,0,0,44,39,300,2,1
0,0,1547,47,40,400,3,1
1,0,447,47,40,300,3,1
1,0,706,47,40,450,3,1
1,0,188,47,3,500,3,1
1,0,33,47,40,200,3,1
0,0,64,47,20,600,3,1
1,0,6,47,16,400,3,0
1,1,582,46,69,2000,3,1
0,0,277,45,46,400,3,1
1,1,2619,45,27,1300,3,1
1,1,9085,44,29,600,3,1
0,0,1227,44,19,800,3,1
1,0,364,46,19,500,3,1
0,0,177,45,23,600,3,1
1,0,835,45,40,400,3,1
1,0,2629,45,43,500,3,1
1,1,517,45,19,800,3,1
1,1,602,46,27,1100,3,1
1,0,191,44,0,400,3,1
1,0,349,45,43,300,3,1
1,0,158,45,39,500,3,1
1,0,196,46,40,400,3,1
1,1,1706,45,19,650,3,1
0,0,499,46,40,500,3,1
0,0,723,44,41,300,3,1
1,0,193,45,40,400,3,1
1,0,191,44,40,300,3,1
1,0,341,45,40,500,3,1
1,0,18,46,40,300,3,1
0,0,44,45,14,200,3,1
1,0,350,44,40,300,3,1
0,0,35,45,0,400,3,1
0,0,290,48,43,500,3,1
1,1,104,48,19,700,3,1
1,0,434,45,46,800,3,1
1,0,208,0,90,200,3,1
0,0,942,41,40,200,3,1
1,0,9,90,90,100,3,0
0,0,12,0,78,200,3,1
1,0,9,0,40,250,3,0
0,0,15,90,0,150,3,0
0,0,4,90,0,200,3,0
1,0,24,0,92,150,3,0
0,1,6385,47,10,1600,4,1
0,1,516,45,77,2100,4,1
1,1,683,47,27,1500,4,1
1,0,4714,47,60,1500,4,1
0,1,2391,47,28,1100,4,1
1,0,3468,47,27,600,4,1
1,1,727,47,27,1500,4,1
1,1,1372,47,28,1400,4,1
1,0,516,47,27,750,4,1
0,1,455,47,27,650,4,1
1,1,1394,47,27,1100,4,1
0,0,144,47,27,750,4,1
1,0,707,47,27,750,4,1
1,0,73,47,19,650,4,0
1,0,538,47,78,450,4,1
1,0,1052,47,78,600,4,1
0,0,5,47,78,100,4,0
1,0,396,47,78,400,4,0
1,0,654,47,78,450,4,1
0,0,189,47,53,600,4,0
0,1,10547,45,28,1400,4,1
0,0,14726,45,22,900,4,1
1,1,582,46,69,2000,4,1
0,1,1592,45,69,2000,4,1
1,1,3174,45,28,1500,4,1
0,1,1768,45,27,1200,4,1
0,0,7137,44,19,600,4,1
1,1,3473,45,27,1300,4,1
0,1,2597,45,10,1300,4,1
0,0,2377,45,73,1400,4,1
0,0,3854,45,19,800,4,1
0,1,224,44,28,1200,4,1
0,1,7870,44,77,1800,4,1
1,1,3996,45,32,1600,4,1
0,1,1582,45,27,700,4,1
1,1,153,45,27,900,4,1
1,1,2254,45,28,1500,4,1
0,0,3220,45,22,750,4,1
1,1,2621,45,27,1300,4,1
0,1,4872,45,27,1500,4,1
0,1,4464,45,8,1000,4,1
0,1,377,43,25,1000,4,1
1,1,9085,44,29,600,4,1
0,0,2738,45,19,1300,4,1
0,1,118,45,60,1500,4,1
0,1,911,44,69,1400,4,1
0,1,5017,45,33,1800,4,1
0,1,2014,45,69,1400,4,1
1,0,7238,45,27,600,4,1
1,1,3676,45,27,1400,4,1
1,1,2403,44,27,1000,4,1
0,1,1250,44,68,1200,4,1
0,0,1228,44,19,800,4,1
0,1,580,46,8,1000,4,1
1,0,365,46,19,500,4,1
0,1,4096,44,10,1200,4,1
1,0,79,48,19,400,4,1
0,1,1799,45,27,1000,4,1
0,1,2164,45,60,1000,4,1
0,1,1746,44,73,1400,4,1
0,1,697,45,27,1400,4,1
0,0,2308,45,27,800,4,1
1,1,2584,45,8,1200,4,1
1,1,272,44,27,1300,4,1
1,1,524,46,27,2500,4,1
1,0,2874,45,19,600,4,1
1,1,1181,44,73,1300,4,1
0,0,1698,45,27,1200,4,1
1,0,1594,45,27,550,4,1
1,1,1251,45,27,600,4,1
0,0,4660,46,64,2000,4,1
1,1,1880,46,27,600,4,1
1,1,554,45,33,1000,4,1
0,1,1475,45,19,800,4,1
1,1,193,43,19,1000,4,1
0,0,1161,44,27,650,4,1
0,0,442,45,27,500,4,1
1,1,389,45,28,1500,4,1
1,1,1629,44,27,1500,4,1
1,1,214,45,19,800,4,1
0,0,740,45,27,1200,4,1
1,0,951,45,19,900,4,1
1,1,520,45,19,800,4,1
1,1,470,44,19,800,4,1
1,1,678,43,27,900,4,1
0,1,0,45,60,1500,4,1
1,0,345,45,27,800,4,1
0,1,556,45,19,900,4,1
1,1,768,44,27,1700,4,1
1,1,261,44,27,750,4,1
1,1,1798,45,73,1200,4,1
0,1,822,44,28,800,4,1
1,1,2717,43,19,1000,4,1
0,1,331,45,27,1200,4,1
1,1,877,45,19,600,4,1
1,1,1243,44,19,700,4,1
1,0,1066,45,19,800,4,1
0,0,679,45,27,650,4,1
1,1,226,45,27,600,4,1
0,0,2451,46,19,700,4,1
1,0,788,45,27,800,4,1
1,0,784,45,27,750,4,1
1,0,661,45,27,500,4,1
0,1,1244,45,63,1500,4,1
0,1,155,45,74,1000,4,1
1,1,1708,45,19,650,4,1
1,1,350,45,27,700,4,1
1,0,76,44,27,750,4,1
1,1,599,44,8,1200,4,1
0,0,35,44,8,1000,4,1
0,1,599,45,76,1300,4,1
1,0,481,45,19,450,4,1
1,0,474,45,27,500,4,1
0,0,272,46,76,1400,4,1
1,1,295,45,27,800,4,1
1,1,158,44,27,1000,4,1
1,0,237,45,78,500,4,1
0,0,293,46,17,250,4,1
0,1,357,43,49,2000,4,1
1,0,202,45,19,800,4,1
0,0,109,44,8,1500,4,1
1,1,114,45,27,900,4,1
1,0,214,46,27,700,4,1
0,0,21,46,27,400,4,1
1,0,508,46,19,600,4,1
0,0,58,45,27,500,4,1
1,1,105,48,19,700,4,1
1,0,277,43,19,500,4,1
0,0,154,45,19,800,4,1
1,0,626,45,27,600,4,1
0,0,291,44,27,250,4,0
1,0,327,46,27,500,4,1
1,0,1964,46,78,600,4,1
1,0,3624,46,78,400,4,1
0,0,1536,46,78,600,4,1
0,0,1229,45,78,400,4,1
1,0,2634,45,43,500,4,1
1,0,509,44,78,600,4,1
1,0,28,45,78,200,4,1
1,0,194,46,78,300,4,1
1,0,196,46,40,400,4,1
0,0,54,45,78,200,4,1
1,0,558,45,78,400,4,1
0,0,468,46,78,200,4,1
1,0,23,18,78,300,4,1
1,0,32,46,78,450,4,1
1,0,76,43,78,300,4,1
1,0,18,45,78,250,4,1
1,0,26,48,78,300,4,0
1,0,188,48,78,200,4,1
0,0,0,48,78,350,4,1
1,0,21,48,78,200,4,1
1,0,76,45,78,600,4,1
1,0,434,45,46,800,4,1
0,0,13,46,78,500,4,0
0,1,6490,0,27,1600,4,1
0,1,307,0,27,1300,4,1
1,1,1895,41,28,1200,4,1
0,1,1178,0,28,1100,4,1
1,1,823,0,27,800,4,1
1,1,1856,41,19,600,4,1
0,1,1559,41,73,1200,4,1
1,1,1883,0,19,900,4,1
1,0,3007,41,19,1000,4,1
1,0,1298,0,27,900,4,1
1,0,579,41,27,600,4,1
0,0,207,0,27,600,4,1
0,0,320,0,65,300,4,1
1,1,2732,0,27,800,4,1
1,0,42,0,78,400,4,1
0,1,171,0,8,1100,4,1
1,0,112,41,27,500,4,1
1,0,99,0,78,1000,4,1
1,0,262,0,27,550,4,1
1,0,328,3,27,650,4,1
1,1,68,0,27,600,4,1
1,0,300,0,27,700,4,1
1,0,47,0,27,550,4,1
1,0,103,0,27,600,4,1
1,0,472,0,78,400,4,1
1,0,73,0,27,1000,4,1
1,0,386,0,78,400,4,1
1,0,215,0,27,600,4,1
1,0,32,0,14,150,4,1
0,1,137,90,8,1000,4,1
1,0,102,0,27,350,4,1
1,0,28,90,78,350,4,1
1,0,48,90,78,350,4,1
1,0,11,0,78,200,4,1
0,0,5,0,78,200,4,0
1,0,75,90,27,1000,4,1
0,0,31,90,78,250,4,1
1,0,42,0,27,350,4,1
1,0,885,0,78,500,4,1
1,0,134,0,78,150,4,1
1,0,34,90,65,300,4,1
1,0,743,0,27,600,4,0
0,0,5,0,78,100,4,0
1,0,6,32,78,400,4,0
0,0,4,0,78,150,4,0
1,0,16,0,78,400,4,0
0,0,0,90,78,400,4,1
0,0,127,0,78,200,4,1
0,0,16,0,78,200,4,0
1,0,197,0,78,600,4,1
1,0,156,90,27,450,4,1
1,0,38,90,78,250,4,1
1,0,22,90,78,350,4,1
0,0,25,32,78,300,4,0
1,0,85,0,78,300,4,0
0,0,87,0,78,250,4,1
0,0,374,0,27,500,4,1
0,0,16,0,8,1000,4,0
0,0,31,0,78,500,4,0
1,0,0,90,78,400,4,1
1,0,62,0,78,350,4,1
1,0,23,0,78,400,4,0
1,0,11,0,78,250,4,0
1,0,12,0,78,300,4,0
1,0,186,0,78,400,4,1
0,0,50,90,78,150,4,1
0,0,16,90,27,600,4,0
0,0,0,90,78,200,4,1
0,0,0,90,78,150,4,1
0,0,0,0,78,300,4,1
0,0,27,90,78,200,4,0
0,0,13,0,78,300,4,0
0,0,8,90,78,300,4,0
0,0,0,90,78,200,4,1
1,0,68,0,78,700,4,1
1,0,7,90,78,300,4,0
0,0,5,90,78,200,4,0
1,0,25,3,27,600,4,0
0,1,1592,45,69,2000,5,1
0,1,516,45,77,2100,5,1
1,0,4714,47,60,1500,5,1
0,1,2391,47,28,1100,5,1
0,1,6385,47,10,1600,5,1
1,1,1372,47,28,1400,5,1
1,1,582,46,69,2000,5,1
0,1,7870,44,77,1800,5,1
0,1,224,44,28,1200,5,1
1,1,3996,45,32,1600,5,1
0,1,4464,45,8,1000,5,1
0,1,377,43,25,1000,5,1
0,1,118,45,60,1500,5,1
0,1,911,44,69,1400,5,1
0,1,5017,45,33,1800,5,1
0,1,2014,45,69,1400,5,1
0,1,1250,44,68,1200,5,1
0,1,580,46,8,1000,5,1
0,1,4096,44,10,1200,5,1
0,1,2164,45,60,1000,5,1
0,1,1746,44,73,1400,5,1
1,1,2584,45,8,1200,5,1
1,1,1181,44,73,1300,5,1
0,1,94,44,74,1100,5,1
0,0,4660,46,64,2000,5,1
0,1,0,45,60,1500,5,1
1,1,1798,45,73,1200,5,1
0,1,1244,45,63,1500,5,1
0,1,155,45,74,1000,5,1
0,0,35,44,8,1000,5,1
0,1,599,45,76,1300,5,1
0,0,272,46,76,1400,5,1
0,0,109,44,8,1500,5,1
0,1,1178,0,28,1100,5,1
0,1,1559,41,73,1200,5,1
0,1,171,0,8,1100,5,1
0,1,137,90,8,1000,5,1
0,0,16,0,8,1000,5,0
0,1,6384,47,10,1600,6,1
0,1,2400,47,28,1100,6,1
0,1,3923,45,76,1000,6,1
1,1,461,47,28,1500,6,1
1,1,1372,47,28,1400,6,1
0,1,283,47,28,1000,6,1
0,1,10550,45,28,1400,6,1
1,1,3177,45,28,1500,6,1
0,1,524,45,77,2100,6,1
0,1,2601,45,10,1300,6,1
0,0,2380,45,73,1400,6,1
0,1,7871,44,77,1800,6,1
0,1,226,44,28,1200,6,1
1,1,2256,45,28,1500,6,1
0,1,4470,45,8,1000,6,1
0,1,5024,45,33,1800,6,1
0,1,1251,44,68,1200,6,1
0,1,582,46,8,1000,6,1
0,1,4096,44,10,1200,6,1
0,1,1746,44,73,1400,6,1
1,1,2589,45,8,1200,6,1
1,1,1181,44,73,1300,6,1
0,1,96,44,74,1100,6,1
1,1,553,45,33,1000,6,1
1,1,391,45,28,1500,6,1
0,1,822,44,28,800,6,1
1,1,1798,45,73,1200,6,1
0,1,760,43,8,1200,6,1
1,1,403,45,21,1200,6,1
0,1,157,45,74,1000,6,1
1,1,348,45,28,1000,6,1
1,1,599,44,8,1200,6,1
0,0,36,44,8,1000,6,1
0,1,600,45,76,1300,6,1
0,0,272,46,76,1400,6,1
0,0,39,45,73,1000,6,0
0,0,109,44,8,1500,6,1
0,0,674,46,73,1800,6,1
1,1,1016,46,8,1300,6,1
1,1,1897,41,28,1200,6,1
0,1,1181,0,28,1100,6,1
0,1,1559,41,73,1200,6,1
0,1,171,0,8,1100,6,1
0,1,137,90,8,1000,6,1
0,0,16,0,8,1000,6,0
0,1,110,66,27,1600,0,1
0,1,2133,51,49,2200,0,1
1,1,771,51,27,1400,0,1
0,1,337,51,28,1000,0,1
0,0,461,51,32,1500,0,1
1,1,1053,51,27,1600,0,1
0,0,122,51,28,1200,0,0
0,1,2211,71,27,1800,0,1
1,1,4748,12,27,1500,0,1
1,1,3150,52,27,1500,0,1
1,1,1937,52,27,2100,0,1
0,0,986,52,49,3000,0,1
1,1,1122,12,28,1200,0,1
1,1,1418,12,28,1700,0,1
1,0,3232,12,27,750,0,1
0,0,696,52,49,3000,0,1
0,1,51,52,27,1500,0,1
0,0,1014,70,27,500,0,1
0,1,342,66,49,2500,0,1
1,0,55,8,27,1500,0,1
0,1,619,70,49,3400,0,1
0,1,330,71,27,1200,0,1
0,1,930,8,27,800,0,1
1,0,166,71,28,1700,0,1
1,1,564,78,27,1200,0,1
1,1,200,52,27,1600,0,1
0,1,274,52,49,3000,0,1
0,0,254,28,27,1000,0,0
0,0,90,81,27,1400,0,1
0,1,102,70,27,1900,0,1
0,0,10,8,27,700,0,0
0,0,51,71,27,1200,0,1
0,1,162,83,49,2800,0,1
0,1,1082,83,27,1600,0,1
0,1,309,75,49,4100,0,1
0,1,429,86,50,3400,0,1
0,1,327,15,60,1300,0,1
1,1,476,15,27,1700,0,1
0,1,41,54,27,700,0,1
0,0,18,75,49,2000,0,1
0,0,88,54,27,750,0,1
1,1,2720,52,19,1200,1,1
1,1,968,12,19,750,1,1
1,0,1106,51,2,600,1,1
0,0,526,51,2,1400,1,1
0,1,93,51,20,1000,1,1
1,0,0,51,78,600,1,1
0,0,2289,12,19,1100,1,1
1,1,2854,70,29,800,1,1
0,0,3589,81,19,900,1,1
1,1,721,52,29,1700,1,1
0,1,1730,12,19,1000,1,1
0,0,2645,12,19,600,1,1
0,1,568,52,29,2500,1,1
1,0,3569,12,19,650,1,1
0,0,72,70,19,400,1,1
0,0,792,12,22,900,1,1
1,1,60,52,19,800,1,1
1,0,117,71,19,700,1,1
0,0,1460,52,43,450,1,1
1,0,481,12,19,700,1,1
1,0,1135,28,19,800,1,1
0,0,27,8,19,450,1,1
0,1,300,78,19,750,1,1
1,0,96,28,22,650,1,1
0,0,35,52,19,700,1,1
1,0,118,52,20,500,1,1
0,0,620,8,19,500,1,1
1,0,0,14,43,600,1,1
1,0,9,79,19,300,1,0
1,0,87,70,46,400,1,1
1,0,75,8,19,650,1,1
0,0,31,71,19,800,1,1
1,0,68,12,15,500,1,1
0,0,23,52,17,350,1,1
0,0,8,8,78,800,1,1
0,1,316,52,19,800,1,1
0,0,46,8,19,700,1,0
0,0,50,78,19,550,1,1
1,0,11,79,19,50,1,1
0,0,7,8,19,600,1,0
1,0,6,79,20,400,1,0
0,0,6,14,19,400,1,0
0,0,10,52,19,400,1,0
1,0,261,52,19,700,1,1
0,0,104,8,19,800,1,1
1,0,129,52,29,900,1,1
0,0,12,66,19,800,1,1
1,1,4811,15,75,1300,1,1
0,0,31,86,23,1100,1,1
1,0,657,15,23,750,1,1
0,0,164,83,19,750,1,1
1,0,159,86,19,300,1,1
1,1,864,15,29,1000,1,1
1,0,744,15,19,750,1,1
0,0,116,83,29,1000,1,1
1,0,257,86,19,500,1,1
0,0,56,86,19,2000,1,1
1,0,869,27,39,500,2,1
1,0,288,81,78,500,2,1
1,0,382,11,39,450,2,1
1,0,402,77,40,400,2,1
1,0,118,83,78,300,2,0
1,0,69,4,78,500,2,1
1,0,240,4,78,200,2,1
1,0,1084,8,82,550,2,1
1,0,88,83,78,350,2,0
1,0,93,20,78,300,2,1
1,0,592,77,78,250,2,1
1,0,294,70,92,500,2,1
1,0,382,83,19,500,2,1
1,0,70,70,78,400,2,0
1,0,3569,12,19,650,2,1
1,0,262,78,27,500,2,0
1,0,83,86,92,200,2,0
1,0,82,83,78,300,2,1
1,0,3236,12,27,750,2,1
1,0,57,86,78,150,2,0
1,0,114,70,39,650,2,1
1,0,235,78,78,750,2,1
1,0,71,4,40,400,2,1
1,0,209,15,78,400,2,1
1,0,17,8,27,800,2,1
1,0,376,52,90,200,2,1
1,0,99,86,39,800,2,1
1,0,152,77,27,600,2,1
1,0,629,66,46,450,2,1
1,0,1749,8,40,400,2,1
1,1,195,81,27,800,2,1
1,0,206,83,78,250,2,1
1,0,166,4,78,500,2,1
1,0,107,86,39,500,2,1
1,0,653,14,78,600,2,1
1,1,60,81,78,400,2,0
1,0,740,77,78,250,2,1
1,0,150,83,27,650,2,1
1,0,30,83,78,300,2,0
1,1,3702,51,30,1300,2,1
1,0,2513,51,27,1600,2,1
1,0,23,4,14,100,2,1
1,1,2720,52,19,1200,2,1
1,0,75,71,78,500,2,1
1,0,12,86,92,500,2,1
1,0,68,12,15,500,2,1
1,0,44,83,78,100,2,0
1,0,221,8,53,450,2,1
1,0,177,83,27,750,2,1
1,1,4811,15,75,1300,2,1
1,0,107,51,78,500,2,1
1,0,84,77,78,150,2,1
1,0,165,12,78,350,2,0
1,0,1106,51,2,600,2,1
1,0,75,78,27,500,2,0
1,1,2047,52,27,1500,2,1
1,0,124,8,57,400,2,1
1,0,87,70,46,400,2,1
1,0,272,52,17,250,2,1
1,0,6,12,78,500,2,0
1,0,43,66,27,900,2,1
1,1,404,8,10,1600,2,1
1,0,61,20,78,300,2,0
1,0,54,70,27,550,2,1
1,1,1636,15,27,1300,2,1
1,0,18,52,78,200,2,1
1,0,120,81,40,400,2,1
1,0,129,52,29,900,2,1
1,0,5,20,78,200,2,0
1,0,30,83,0,300,2,1
1,1,629,15,27,1100,2,1
1,0,103,8,90,400,2,1
1,0,443,83,20,700,2,1
1,0,579,83,19,700,2,1
1,0,86,77,78,200,2,1
1,1,1024,8,27,700,2,1
1,0,136,55,27,450,2,1
1,0,65,52,59,300,2,0
1,0,94,8,78,300,2,1
1,0,25,83,78,300,2,1
1,0,79,14,80,350,2,1
1,0,111,77,40,400,2,1
1,0,122,52,78,400,2,1
1,0,302,14,27,500,2,0
1,1,2239,51,51,3000,2,1
1,0,129,8,27,700,2,1
1,0,19,8,78,300,2,0
1,0,18,83,78,400,2,0
1,0,46,4,14,400,2,1
1,0,24,8,78,350,2,1
1,0,7568,12,60,1500,2,1
1,0,111,83,78,300,2,1
1,0,13,4,78,100,2,1
1,0,35,8,78,600,2,1
1,0,257,86,19,500,2,1
1,0,43,83,14,150,2,0
1,1,2854,70,29,800,2,1
1,0,1770,81,27,750,2,1
1,0,456,70,78,400,2,1
1,0,310,78,27,700,2,0
1,0,657,15,23,750,2,1
0,1,2052,51,28,1200,2,1
1,0,27,77,88,200,2,0
1,0,6,83,78,200,2,0
0,0,1720,12,60,1300,2,1
1,0,32,83,78,200,2,1
0,0,4,86,91,100,2,0
1,0,98,55,27,550,2,1
1,0,45,12,40,300,2,1
1,0,265,71,27,850,2,1
1,0,206,81,27,500,2,1
1,0,165,4,78,600,2,1
1,0,114,52,27,1000,2,1
1,0,481,12,19,700,2,1
1,1,864,15,29,1000,2,1
1,0,34,83,78,200,2,0
1,0,327,12,27,800,2,1
1,0,227,12,27,950,2,1
1,0,366,70,27,800,2,1
1,0,36,8,0,150,2,0
1,0,212,8,27,800,2,1
1,0,6,4,78,100,2,0
1,0,186,14,78,350,2,1
0,0,0,79,14,100,2,1
1,1,984,83,28,1000,2,1
1,0,184,8,78,500,2,1
1,0,161,81,78,300,2,1
1,1,2286,81,28,1400,2,1
1,0,49,14,78,250,2,1
1,1,1849,51,27,1500,2,1
1,0,744,15,19,750,2,1
1,0,22,20,40,250,2,0
1,0,184,51,40,550,2,1
1,1,60,52,19,800,2,1
1,1,2144,8,36,2000,2,1
1,0,78,4,40,300,2,1
1,0,0,77,78,400,2,1
1,0,8,20,17,500,2,0
1,0,98,83,27,550,2,1
1,1,938,12,28,1000,2,1
1,0,170,20,78,600,2,1
1,1,772,51,27,1400,2,1
0,0,35,4,78,200,2,0
1,0,1131,8,27,1500,2,1
0,0,0,86,27,600,2,1
1,0,7,77,14,150,2,0
1,0,117,71,19,700,2,1
1,0,869,51,78,400,2,1
1,0,8,83,0,400,2,0
1,0,55,86,78,400,2,0
1,0,75,70,40,350,2,1
1,0,58,52,40,600,2,1
1,0,261,52,19,700,2,1
1,0,6,79,20,400,2,0
1,0,159,86,19,300,2,1
0,0,8,83,78,200,2,0
1,0,4,90,78,500,2,0
1,0,140,12,78,400,2,1
1,0,185,78,27,400,2,1
1,0,1214,8,8,2000,2,1
1,1,968,12,19,750,2,1
1,1,74,8,27,700,2,1
0,0,50,78,19,550,2,1
1,0,32,83,78,400,2,1
1,0,227,52,78,700,2,1
1,1,770,83,28,1200,2,1
1,0,53,12,27,600,2,1
1,0,83,78,27,500,2,1
1,0,6,52,38,1000,2,0
1,0,134,86,27,700,2,1
1,0,80,83,78,300,2,1
0,0,156,51,27,600,2,1
0,0,1545,51,73,1200,2,1
1,0,28,86,78,300,2,1
1,0,2151,70,27,600,2,1
1,0,96,28,22,650,2,1
1,0,26,70,78,300,2,1
1,0,25,4,78,100,2,1
0,0,0,8,53,400,2,1
1,0,118,52,20,500,2,1
0,0,4,4,78,200,2,0
1,0,56,81,78,400,2,1
0,1,1339,51,28,2100,2,1
1,0,789,71,78,400,2,1
1,0,6,4,78,100,2,0
0,0,4,8,27,600,2,0
1,0,50,90,78,350,2,1
1,1,232,52,10,2000,2,1
1,0,76,20,78,300,2,1
0,0,14,71,78,250,2,0
0,0,0,31,39,800,2,1
1,0,280,77,27,600,2,1
1,0,9,78,78,150,2,0
1,0,19,8,78,200,2,1
1,0,10,52,39,450,2,0
1,0,280,8,27,800,2,1
0,0,99,83,19,600,2,1
1,1,409,52,27,1000,2,0
1,1,4748,12,27,1500,2,1
1,0,9,79,19,300,2,0
1,0,113,83,78,150,2,1
1,0,23,8,27,700,2,0
1,0,38,83,27,400,2,1
1,0,76,20,92,400,2,0
1,1,569,78,27,1200,2,1
1,0,256,20,27,700,2,1
1,1,1124,12,28,1200,2,1
0,1,930,8,27,800,2,1
1,0,75,8,19,650,2,1
1,0,63,12,78,400,2,0
1,1,1238,81,28,1700,2,1
1,0,119,83,27,600,2,1
1,1,1418,12,28,1700,2,1
1,0,464,83,22,800,2,1
1,0,37,79,78,350,2,0
1,0,160,15,27,700,2,1
1,0,55,8,27,1500,2,1
1,1,509,51,28,1300,2,1
0,0,24,20,78,150,2,0
1,1,1937,52,27,2100,2,1
1,0,398,15,27,600,2,1
1,1,456,12,27,600,2,1
1,1,476,15,27,1700,2,1
1,0,403,15,27,750,2,1
1,1,1370,52,49,2100,2,1
1,0,136,15,27,1500,2,1
1,1,176,13,27,700,2,1
1,1,3492,51,77,1700,2,1
1,1,864,70,27,1400,2,1
1,0,785,12,27,650,2,1
1,0,362,70,27,1000,2,1
1,0,0,51,78,600,2,1
1,0,204,15,27,600,2,0
1,1,457,15,27,1000,2,1
1,0,909,83,27,2000,2,1
1,0,114,20,39,500,2,0
1,1,2930,12,27,1000,2,1
1,1,719,71,27,1000,2,1
1,1,856,12,27,1400,2,1
1,1,354,71,27,1200,2,1
1,1,379,15,27,850,2,1
1,1,3150,52,27,1500,2,1
1,0,177,77,78,300,2,1
1,0,5,52,78,450,2,0
1,1,219,81,27,850,2,1
1,0,70,77,27,800,2,1
1,0,122,20,27,1000,2,1
1,1,871,52,27,1800,2,1
1,0,0,83,92,500,2,1
1,0,48,83,78,300,2,0
1,0,860,83,27,1800,2,1
1,0,1103,83,27,1300,2,1
0,0,1789,70,27,800,2,1
0,0,1363,71,27,700,2,1
0,0,72,70,19,400,2,1
0,0,38,20,78,300,2,0
0,0,31,15,78,400,2,1
0,0,37,54,27,600,2,1
1,0,34,90,65,300,2,1
0,0,0,71,92,350,2,1
0,0,0,54,78,150,2,1
0,0,0,65,78,200,2,1
0,0,58,66,27,900,2,0
0,0,6,14,19,400,2,0
1,0,47,90,27,450,2,0
1,1,190,79,28,1300,2,1
1,0,110,79,27,700,2,1
0,0,11,8,78,200,2,0
0,1,2698,8,10,1300,2,1
0,1,101,70,73,1000,2,1
1,0,86,66,10,1500,2,1
1,0,25,86,27,450,2,0
0,0,0,83,78,300,2,1
1,1,508,78,27,800,2,1
0,0,3589,81,19,900,2,1
1,1,721,52,29,1700,2,1
0,1,2275,86,27,1100,2,1
0,1,531,78,27,1400,2,1
0,0,1189,70,27,550,2,1
0,0,1912,70,40,400,2,1
0,0,491,66,27,600,2,1
0,0,164,83,19,750,2,1
0,0,362,71,78,400,2,1
0,0,792,12,22,900,2,1
0,0,84,12,78,500,2,1
0,0,787,70,27,800,2,1
0,0,1460,52,43,450,2,1
0,0,539,12,27,800,2,1
0,0,185,12,40,500,2,1
1,0,1135,28,19,800,2,1
0,0,58,14,92,1200,2,1
0,0,620,8,19,500,2,1
0,0,22,78,27,450,2,0
0,0,30,15,14,400,2,1
0,0,136,54,27,650,2,1
1,0,0,14,43,600,2,1
0,0,22,13,27,500,2,0
0,0,54,15,78,400,2,1
0,0,82,54,27,450,2,1
0,0,0,54,78,200,2,1
0,0,0,54,78,200,2,1
0,0,95,12,78,500,2,1
0,0,62,15,78,200,2,1
0,0,35,15,27,700,2,1
0,0,135,81,27,800,2,1
0,0,0,70,92,600,2,1
0,0,7,54,40,200,2,0
0,0,8,8,78,800,2,1
0,0,7,71,78,300,2,0
0,0,31,8,59,300,2,1
1,0,12,86,78,650,2,0
0,0,6,54,78,300,2,0
0,0,46,8,19,700,2,0
0,0,222,81,40,200,2,1
0,0,66,8,40,200,2,1
0,0,0,54,78,150,2,1
0,0,42,8,27,500,2,1
0,0,17,79,27,550,2,0
0,0,0,54,78,300,2,1
0,0,0,13,78,300,2,1
0,0,0,54,92,200,2,1
0,0,15,11,58,350,2,1
0,0,33,78,39,350,2,1
0,0,8,8,78,400,2,0
0,0,16,86,78,100,2,1
0,0,6,54,27,450,2,0
0,0,0,13,14,150,2,1
0,0,0,14,27,700,2,1
0,0,0,54,78,150,2,1
